tweet_text,adj,question,answer_a,answer_b
@user Mimic + Dark Moon + Stars of Ruin,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,sullen,Would this statment be described as sullen?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,rude,Would this statment be described as rude?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,mean,Would this statment be described as mean?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,secretive,Would this statment be described as secretive?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,bossy,Would this statment be described as bossy?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,boastful,Would this statment be described as boastful?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,lazy,Would this statment be described as lazy?,Yes.,No.
@user Mimic + Dark Moon + Stars of Ruin,selfish,Would this statment be described as selfish?,Yes.,No.
@user Absolutely,creative,Would this statment be described as creative?,Yes.,No.
@user Absolutely,adventurous,Would this statment be described as adventurous?,Yes.,No.
@user Absolutely,generous,Would this statment be described as generous?,Yes.,No.
@user Absolutely,decisive,Would this statment be described as decisive?,Yes.,No.
@user Absolutely,diplomatic,Would this statment be described as diplomatic?,Yes.,No.
@user Absolutely,affectionate,Would this statment be described as affectionate?,Yes.,No.
@user Absolutely,hardworking,Would this statment be described as hardworking?,Yes.,No.
@user Absolutely,observant,Would this statment be described as observant?,Yes.,No.
@user Absolutely,helpful,Would this statment be described as helpful?,Yes.,No.
@user Absolutely,optimistic,Would this statment be described as optimistic?,Yes.,No.
@user Absolutely,honest,Would this statment be described as honest?,Yes.,No.
@user Absolutely,funny,Would this statment be described as funny?,Yes.,No.
@user Absolutely,amusing,Would this statment be described as amusing?,Yes.,No.
@user Absolutely,calm,Would this statment be described as calm?,Yes.,No.
@user Absolutely,polite,Would this statment be described as polite?,Yes.,No.
@user Absolutely,charismatic,Would this statment be described as charismatic?,Yes.,No.
@user Absolutely,romantic,Would this statment be described as romantic?,Yes.,No.
@user Absolutely,friendly,Would this statment be described as friendly?,Yes.,No.
@user Absolutely,clever,Would this statment be described as clever?,Yes.,No.
@user Absolutely,compassionate,Would this statment be described as compassionate?,Yes.,No.
@user Absolutely,aggressive,Would this statment be described as aggressive?,Yes.,No.
@user Absolutely,cynical,Would this statment be described as cynical?,Yes.,No.
@user Absolutely,grumpy,Would this statment be described as grumpy?,Yes.,No.
@user Absolutely,nervous,Would this statment be described as nervous?,Yes.,No.
@user Absolutely,defensive,Would this statment be described as defensive?,Yes.,No.
@user Absolutely,arrogant,Would this statment be described as arrogant?,Yes.,No.
@user Absolutely,impulsive,Would this statment be described as impulsive?,Yes.,No.
@user Absolutely,patronizing,Would this statment be described as patronizing?,Yes.,No.
@user Absolutely,pessimistic,Would this statment be described as pessimistic?,Yes.,No.
@user Absolutely,sullen,Would this statment be described as sullen?,Yes.,No.
@user Absolutely,stubborn,Would this statment be described as stubborn?,Yes.,No.
@user Absolutely,egotistical,Would this statment be described as egotistical?,Yes.,No.
@user Absolutely,rude,Would this statment be described as rude?,Yes.,No.
@user Absolutely,mean,Would this statment be described as mean?,Yes.,No.
@user Absolutely,secretive,Would this statment be described as secretive?,Yes.,No.
@user Absolutely,bossy,Would this statment be described as bossy?,Yes.,No.
@user Absolutely,boastful,Would this statment be described as boastful?,Yes.,No.
@user Absolutely,irresponsible,Would this statment be described as irresponsible?,Yes.,No.
@user Absolutely,lazy,Would this statment be described as lazy?,Yes.,No.
@user Absolutely,selfish,Would this statment be described as selfish?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",creative,Would this statment be described as creative?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",adventurous,Would this statment be described as adventurous?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",generous,Would this statment be described as generous?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",decisive,Would this statment be described as decisive?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",diplomatic,Would this statment be described as diplomatic?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",affectionate,Would this statment be described as affectionate?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",hardworking,Would this statment be described as hardworking?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",observant,Would this statment be described as observant?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",helpful,Would this statment be described as helpful?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",optimistic,Would this statment be described as optimistic?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",honest,Would this statment be described as honest?,Yes.,No.
"@user Good chance you’re experiencing at least mild acid reflux at night, affecting quality sleep without consciousness awareness",funny,Would this statment be described as funny?,Yes.,No.
