tweet_text,tweet_id,retweets,favorites,date,adj,fav_to_follower_ratio,retweet_to_follower_ratio,question,answer_a,answer_b
@user @user Such miracles are impossible,1572419769940447232,267,8072,2022-09-21,irresponsible,-9.49440830545608,-12.903316209089274,How can this statement be described?,irresponsible,not irresponsible
@user @user Such miracles are impossible,1572419769940447232,267,8072,2022-09-21,lazy,-9.49440830545608,-12.903316209089274,How can this statement be described?,lazy,not lazy
@user @user Such miracles are impossible,1572419769940447232,267,8072,2022-09-21,selfish,-9.49440830545608,-12.903316209089274,How can this statement be described?,selfish,not selfish
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,creative,-10.900723355306866,-14.285872248098558,How can this statement be described?,creative,not creative
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,adventurous,-10.900723355306866,-14.285872248098558,How can this statement be described?,adventurous,not adventurous
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,generous,-10.900723355306866,-14.285872248098558,How can this statement be described?,generous,not generous
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,decisive,-10.900723355306866,-14.285872248098558,How can this statement be described?,decisive,not decisive
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,diplomatic,-10.900723355306866,-14.285872248098558,How can this statement be described?,diplomatic,not diplomatic
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,affectionate,-10.900723355306866,-14.285872248098558,How can this statement be described?,affectionate,not affectionate
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,hardworking,-10.900723355306866,-14.285872248098558,How can this statement be described?,hardworking,not hardworking
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,observant,-10.900723355306866,-14.285872248098558,How can this statement be described?,observant,not observant
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,helpful,-10.900723355306866,-14.285872248098558,How can this statement be described?,helpful,not helpful
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,optimistic,-10.900723355306866,-14.285872248098558,How can this statement be described?,optimistic,not optimistic
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,honest,-10.900723355306866,-14.285872248098558,How can this statement be described?,honest,not honest
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,funny,-10.900723355306866,-14.285872248098558,How can this statement be described?,funny,not funny
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,amusing,-10.900723355306866,-14.285872248098558,How can this statement be described?,amusing,not amusing
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,calm,-10.900723355306866,-14.285872248098558,How can this statement be described?,calm,not calm
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,polite,-10.900723355306866,-14.285872248098558,How can this statement be described?,polite,not polite
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,charismatic,-10.900723355306866,-14.285872248098558,How can this statement be described?,charismatic,not charismatic
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,romantic,-10.900723355306866,-14.285872248098558,How can this statement be described?,romantic,not romantic
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,friendly,-10.900723355306866,-14.285872248098558,How can this statement be described?,friendly,not friendly
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,clever,-10.900723355306866,-14.285872248098558,How can this statement be described?,clever,not clever
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,compassionate,-10.900723355306866,-14.285872248098558,How can this statement be described?,compassionate,not compassionate
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,aggressive,-10.900723355306866,-14.285872248098558,How can this statement be described?,aggressive,not aggressive
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,cynical,-10.900723355306866,-14.285872248098558,How can this statement be described?,cynical,not cynical
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,grumpy,-10.900723355306866,-14.285872248098558,How can this statement be described?,grumpy,not grumpy
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,nervous,-10.900723355306866,-14.285872248098558,How can this statement be described?,nervous,not nervous
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,defensive,-10.900723355306866,-14.285872248098558,How can this statement be described?,defensive,not defensive
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,arrogant,-10.900723355306866,-14.285872248098558,How can this statement be described?,arrogant,not arrogant
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,impulsive,-10.900723355306866,-14.285872248098558,How can this statement be described?,impulsive,not impulsive
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,patronizing,-10.900723355306866,-14.285872248098558,How can this statement be described?,patronizing,not patronizing
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,pessimistic,-10.900723355306866,-14.285872248098558,How can this statement be described?,pessimistic,not pessimistic
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,sullen,-10.900723355306866,-14.285872248098558,How can this statement be described?,sullen,not sullen
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,stubborn,-10.900723355306866,-14.285872248098558,How can this statement be described?,stubborn,not stubborn
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,egotistical,-10.900723355306866,-14.285872248098558,How can this statement be described?,egotistical,not egotistical
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,rude,-10.900723355306866,-14.285872248098558,How can this statement be described?,rude,not rude
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,mean,-10.900723355306866,-14.285872248098558,How can this statement be described?,mean,not mean
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,secretive,-10.900723355306866,-14.285872248098558,How can this statement be described?,secretive,not secretive
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,bossy,-10.900723355306866,-14.285872248098558,How can this statement be described?,bossy,not bossy
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,sarcastic,-10.900723355306866,-14.285872248098558,How can this statement be described?,sarcastic,not sarcastic
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,irresponsible,-10.900723355306866,-14.285872248098558,How can this statement be described?,irresponsible,not irresponsible
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,lazy,-10.900723355306866,-14.285872248098558,How can this statement be described?,lazy,not lazy
@user @user @user @user @user @user That’s a real picture?,1572417881983549441,67,1978,2022-09-21,selfish,-10.900723355306866,-14.285872248098558,How can this statement be described?,selfish,not selfish
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,creative,-10.763029757014076,-14.024656748834941,How can this statement be described?,creative,not creative
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,adventurous,-10.763029757014076,-14.024656748834941,How can this statement be described?,adventurous,not adventurous
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,generous,-10.763029757014076,-14.024656748834941,How can this statement be described?,generous,not generous
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,decisive,-10.763029757014076,-14.024656748834941,How can this statement be described?,decisive,not decisive
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,diplomatic,-10.763029757014076,-14.024656748834941,How can this statement be described?,diplomatic,not diplomatic
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,affectionate,-10.763029757014076,-14.024656748834941,How can this statement be described?,affectionate,not affectionate
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,hardworking,-10.763029757014076,-14.024656748834941,How can this statement be described?,hardworking,not hardworking
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,observant,-10.763029757014076,-14.024656748834941,How can this statement be described?,observant,not observant
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,helpful,-10.763029757014076,-14.024656748834941,How can this statement be described?,helpful,not helpful
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,optimistic,-10.763029757014076,-14.024656748834941,How can this statement be described?,optimistic,not optimistic
@user @user @user @user @user Absolutely,1572417733865926660,87,2270,2022-09-21,honest,-10.763029757014076,-14.024656748834941,How can this statement be described?,honest,not honest
