tweet_text,adj,question,answer_a,answer_b
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",sullen,How can this statement be described?,sullen,not sullen
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",stubborn,How can this statement be described?,stubborn,not stubborn
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",egotistical,How can this statement be described?,egotistical,not egotistical
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",rude,How can this statement be described?,rude,not rude
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",mean,How can this statement be described?,mean,not mean
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",secretive,How can this statement be described?,secretive,not secretive
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",bossy,How can this statement be described?,bossy,not bossy
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",sarcastic,How can this statement be described?,sarcastic,not sarcastic
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",irresponsible,How can this statement be described?,irresponsible,not irresponsible
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",lazy,How can this statement be described?,lazy,not lazy
"@user China &amp; Japan have awesome trains. 

Took bullet train from Beijing to Xi’an to see Terracotta Army of 秦始皇.",selfish,How can this statement be described?,selfish,not selfish
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,creative,How can this statement be described?,creative,not creative
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,adventurous,How can this statement be described?,adventurous,not adventurous
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,generous,How can this statement be described?,generous,not generous
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,decisive,How can this statement be described?,decisive,not decisive
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,diplomatic,How can this statement be described?,diplomatic,not diplomatic
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,affectionate,How can this statement be described?,affectionate,not affectionate
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,hardworking,How can this statement be described?,hardworking,not hardworking
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,observant,How can this statement be described?,observant,not observant
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,helpful,How can this statement be described?,helpful,not helpful
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,optimistic,How can this statement be described?,optimistic,not optimistic
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,honest,How can this statement be described?,honest,not honest
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,funny,How can this statement be described?,funny,not funny
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,amusing,How can this statement be described?,amusing,not amusing
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,calm,How can this statement be described?,calm,not calm
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,polite,How can this statement be described?,polite,not polite
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,charismatic,How can this statement be described?,charismatic,not charismatic
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,romantic,How can this statement be described?,romantic,not romantic
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,friendly,How can this statement be described?,friendly,not friendly
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,clever,How can this statement be described?,clever,not clever
Super fired up for future product development with our awesome Tesla team! Such an honor to work with them.,compassionate,How can this statement be described?,compassionate,not compassionate
