tweet_text,tweet_id,retweets,favorites,date,fav_to_follower_ratio,retweet_to_follower_ratio,prediction_creative,prediction_adventurous,prediction_generous,prediction_decisive,prediction_diplomatic,prediction_affectionate,prediction_hardworking,prediction_observant,prediction_helpful,prediction_optimistic,prediction_honest,prediction_funny,prediction_amusing,prediction_calm,prediction_polite,prediction_charismatic,prediction_romantic,prediction_friendly,prediction_clever,prediction_compassionate,prediction_aggressive,prediction_cynical,prediction_grumpy,prediction_nervous,prediction_defensive,prediction_arrogant,prediction_impulsive,prediction_patronizing,prediction_pessimistic,prediction_sullen,prediction_stubborn,prediction_egotistical,prediction_rude,prediction_mean,prediction_secretive,prediction_bossy,prediction_sarcastic,prediction_irresponsible,prediction_lazy,prediction_selfish
@user @user @user Sickonolfi’s pack of attack chihuahuas are burning up phone lines today for revenge after his bogus article 🤣🤣,1551955376295256064,300,5060,2022-07-26,-9.918156588,-12.74349588,0.002113558352,0.03172722459,8.87E-05,0.7289023995,7.59E-07,0.00135042367,0.4196168184,0.8366810679,0.0003083783376,5.73E-05,6.47E-06,0.215438351,0.8926960826,2.72E-05,9.80E-06,0.1765260249,7.81E-06,1.30E-06,0.1060163975,0.08886647969,0.9999933243,0.3674720526,0.8488121033,0.3966712356,0.1539333016,0.02123600058,0.9990563989,3.12E-05,0.1546525955,0.005144425668,0.9955162406,0.01570076123,0.8918508291,0.9878712893,0.007051547989,0.6557856202,0.9604316354,0.9765341282,0.01219198015,0.989721477
@user Exactly,1551878680191897605,605,18258,2022-07-26,-8.634919732,-12.04204989,0.006532716099,0.05047641322,0.549993813,0.7481063604,0.01240903791,0.3045834601,0.5354502797,0.6887933612,0.378649801,0.1735854,0.03779484704,0.0009235008038,0.05725538358,0.03378245607,0.001180835883,0.6867154241,0.690579474,0.0009119369788,0.1590431929,0.5842165351,0.9909912348,0.9330130219,0.9901692867,0.9941523671,0.6907228231,0.9789252281,0.9997752309,0.01199655142,0.990942657,0.171962887,0.9999791384,0.7835594416,0.9256429672,0.9572475553,0.9768969417,0.9307797551,0.9960398674,0.9821244478,0.9787130356,0.9751235843
"@user @user @user @user Good point, will do",1551789833340817408,498,8187,2022-07-26,-9.436975541,-12.23667827,0.001259749406,0.0001509469148,0.03773295507,0.0004015424929,0.002325733425,0.01453909092,0.1224597096,0.7844274044,0.988260746,0.5931238532,0.000757322181,0.0008337561158,0.1100635529,0.01030754671,0.006381097715,0.002108405344,0.0668002367,0.02193699218,0.8680378795,0.183400467,0.7989757657,0.5941426158,0.6918688416,0.8777395487,0.06302092969,0.3599953651,0.9935216308,0.00350064924,0.7186725736,0.02683175355,0.9934530258,0.2175342739,0.5214748979,0.8673940897,0.01050026249,0.1591085047,0.9829066396,0.817660749,0.7763371468,0.6769288182
@user Sub lightspeed is all that’s needed to be interstellar. Intergalactic is tough.,1552325766213427202,694,11964,2022-07-27,-9.058204525,-11.90538998,0.001261900761,0.2629879415,0.001904482604,0.06142560765,0.0003087557852,0.00623006653,0.191920802,0.6939062476,0.06727452576,0.06256304681,0.003139567329,0.01027020626,0.09259118885,0.1365948766,0.0016286358,0.006357335951,0.02303897962,0.0006884358008,0.3823322952,0.1182843521,0.7959862947,0.9058007598,0.4115469754,0.9306883812,0.01451780368,0.9589005709,0.7243105769,0.003313469468,0.9973635077,0.04418442771,0.975562036,0.2759667635,0.04668138176,0.7883192301,0.237303108,0.4186027646,0.981535852,0.8207216263,0.1604984701,0.6653286219
The media is a click-seeking machine dressed up as a truth-seeking machine,1552324811153707018,41469,344817,2022-07-27,-5.697092825,-7.815160506,0.001754004741,0.02299973182,0.006696970202,0.001246286556,1.86E-07,6.78E-05,0.06066646799,0.4734289944,0.0003799053666,6.97E-05,1.28E-05,0.02164330333,0.7357688546,0.002108517569,4.46E-06,0.04914279655,0.003656549612,0.00124092761,0.5071299076,0.0001879095362,0.4780929089,0.9810989499,0.9686514735,0.189428091,0.007591363974,0.9901877046,0.9953745008,0.001130864024,0.8902429342,0.03238302097,0.9648851156,0.9370890856,0.1151634976,0.8119374514,0.0003279702214,0.3651744425,0.9990516305,0.9962568283,0.894097805,0.9942373037
This is compatible with existing religions – surely God would want us to see Creation?,1552318004343488514,4577,76000,2022-07-27,-7.209373326,-10.0190629,0.2433810383,0.967420876,0.4217271507,0.8102415204,0.0009877033299,0.6748812795,0.1264375895,0.9785732627,0.9986785054,0.9998190999,0.4971709847,0.006605112925,0.07125187665,0.02755177766,0.0240465235,0.4178326726,0.07359031588,0.8038657904,0.8405503035,0.9969789982,0.01223446243,2.11E-05,0.001154829282,0.5874887705,0.0003324448189,0.001205473207,0.08622241765,3.86E-05,0.0001275263348,0.0001229651389,0.9746187329,3.04E-05,0.00194727967,0.791053772,0.001643946976,0.0238255579,0.0001273052185,0.0002952156938,0.001670112601,0.000127808642
"A new philosophy of the future is needed. I believe it should be curiosity about the Universe – expand humanity to become a multiplanet, then interstellar, species to see what’s out there.",1552317587694010368,13804,143038,2022-07-27,-6.576996337,-8.915148261,0.5456402898,0.999999404,0.002887243638,0.01296655368,2.60E-05,0.0004137392971,0.1182404459,0.117170535,0.319547683,0.9999666214,0.3775794506,0.0004295070248,0.002092295792,0.07677038014,0.0006797930691,0.665797472,0.0006350668264,0.004833456594,0.4527744651,0.3797204494,0.005310645793,0.0001367127988,0.0130374562,0.09404811263,2.62E-05,0.08835337311,0.8846716881,1.80E-07,0.009696820751,3.30E-06,0.7095788121,1.36E-06,0.002441679128,0.3075365126,0.01395683829,0.00864360109,0.1260217279,0.01029962022,0.01064507198,8.34E-05
@user A new philosophy of the future is needed,1552315971079180290,360,5667,2022-07-27,-9.805446789,-12.56175791,0.02420378104,0.07211273909,0.2405324876,0.9129343033,5.87E-05,0.003038320225,0.474006623,0.5780637264,0.4591246247,0.6136044264,0.003051401582,0.0002678985766,0.02228933387,0.007670399733,7.22E-06,0.5734956861,0.1478039175,0.0002554926323,0.7270842195,0.4202418029,0.9793508053,0.7116776109,0.8947729468,0.5766271949,0.003631548025,0.983915627,0.999787271,0.0001016171373,0.9895611405,0.01235896535,0.9998947382,0.08166730404,0.1703372002,0.9664791822,0.1089498624,0.9621801376,0.9351700544,0.9085049629,0.8519451618,0.1442241371
"@user @user @user Moreover, I talked to Sergey yesterday and he says neither he nor anyone he knows has talked to WSJ",1552303224048308225,552,7921,2022-07-27,-9.470589206,-12.1343139,0.007844101638,0.3654467463,0.001727218507,0.01254704595,0.06561284512,0.04884851351,0.3668258488,0.9590392709,0.3276474476,0.1131174713,0.4735329747,0.0001831118425,0.00229602796,0.4187749624,0.002374345902,0.07174360752,0.02068251371,0.06995233148,0.7109274864,0.03871247917,0.6517112255,0.002465301892,0.00576267764,0.02563529834,0.9707490802,0.5769802928,0.3211877644,0.0003564746585,0.01196416467,0.0002580384025,0.9921635389,0.01291788276,0.01177839749,0.3342107832,0.9608303308,0.15919967,0.01816193201,0.5036277771,0.03987225518,0.05248433724
"@user @user As a “public person”, standard to win a defamation lawsuit against a news org is almost impossible. They could say I’m Satan and the “source” is their psychic!

Nicole is not a public person, so could win. I hope she sues them. @user has done so many fake hit pieces.",1552300589693927425,1149,12913,2022-07-27,-8.98187211,-11.40121467,0.1553066522,0.1077388227,4.97E-05,0.003905845573,1.20E-05,0.0009691700106,0.5453661084,0.7923666239,0.009934701957,0.8690283298,0.0001795757271,0.01517636608,0.671816349,0.008678106591,5.81E-05,0.6845060587,0.0003359586117,0.022852052,0.9276859164,0.05943510309,0.9742580056,0.991717279,0.9993163347,0.07758291066,0.9648284316,0.9760454297,0.9907855988,0.002272899263,0.04977958277,0.007595298346,0.8502241969,0.2625127733,0.515054822,0.9703124166,0.03530533984,0.2498217821,0.9990665317,0.986502409,0.01352231205,0.6813454628
@user @user Seriously,1552121824523304971,224,5657,2022-07-27,-9.80721295,-13.03621589,0.004099301994,0.0211940445,0.296084255,0.4047566354,0.001383034978,0.06415764242,0.4815182686,0.5711333752,0.04461809248,0.05213776603,0.00676455209,8.21E-05,0.002251994098,0.01202057768,9.41E-05,0.09373108298,0.3488997817,3.18E-05,0.04343098402,0.3087953925,0.9867677093,0.8992946744,0.9791201353,0.9980928302,0.6615478396,0.8835152388,0.9992206097,0.002464926802,0.9944117665,0.1045197546,0.9999622107,0.5031810403,0.9756402969,0.9934681058,0.9424526691,0.9418658614,0.8274005651,0.9868689179,0.9886737466,0.9300845265
@user Business Insider (Trading) is not a real publication,1552120995212922882,2008,57426,2022-07-27,-7.489609504,-10.84296746,0.02585648187,0.01347144321,0.3653853834,0.7483028173,0.0005717522581,0.3866485059,0.8651179671,0.5232421756,0.05338800326,0.5499699712,0.001608900609,0.001245015184,0.3561854661,0.1008961126,0.0001626662706,0.005040576216,0.2619603872,0.0003031300148,0.816255033,0.2581329942,0.9981707335,0.9202479124,0.9866401553,0.9982684851,0.6775738597,0.9993641973,0.9999154806,0.02914519794,0.9965382814,0.1686391085,0.9998654127,0.7798992991,0.8327701688,0.9684643745,0.9970561266,0.9482117891,0.9989774227,0.9994871616,0.9228058457,0.9693756104
"@user @user @user @user @user Yeah, but that was 8000 years ago",1552115429719646208,165,3697,2022-07-27,-10.23258499,-13.34191647,0.001302778255,0.001231709728,0.02082638815,0.0005823519314,1.44E-05,0.003791111987,0.2221003026,0.3936378956,6.14E-05,0.03792831302,7.13E-06,0.01254312508,0.5269048214,0.001690234873,1.17E-05,0.008919035085,0.08966626972,8.46E-05,0.494700253,0.001143614645,0.9839475155,0.999283731,0.9996572733,0.9224765897,0.8577084541,0.9998198152,0.9968749285,0.09115569293,0.9962344766,0.6251543164,0.9999773502,0.9998267293,0.994517386,0.9406337142,0.1056464836,0.9235537052,0.9999752045,0.99559623,0.8819088936,0.9908762574
@user @user @user @user That would be nice,1552113197158748160,143,2883,2022-07-27,-10.48127524,-13.48501731,0.00312894932,4.49E-05,0.5710395575,0.01053992193,0.001360641676,0.2725382149,0.01481501386,0.8629845977,0.6226131916,0.171342805,6.42E-05,0.00144431158,0.1278755218,0.001809317735,0.04158888012,0.01222635061,0.9610337615,0.02983131632,0.367304951,0.4612030387,0.07218257338,0.7858813405,0.7261689901,0.9625632763,0.01537473593,0.5495421886,0.9991002083,0.02471335419,0.8404174447,0.06011687219,0.9986070991,0.1450297832,0.9375658631,0.9794453979,0.8897078037,0.4952030182,0.9676554799,0.9605354667,0.9043930173,0.7529444098
@user @user @user @user @user 🤣🤣 Exactly,1552109706289856517,104,3259,2022-07-27,-10.35868626,-13.80347104,0.0623360239,0.01088683493,0.8863989115,0.8097671866,0.0007194722421,0.5176085234,0.6939023733,0.6995165348,0.27692011,0.7176205516,0.001411360805,0.03125403821,0.5036942363,0.007090410218,0.0003934771521,0.5145869851,0.595682323,0.001586239436,0.8331190348,0.6345325708,0.997225523,0.142257601,0.9218719602,0.9961662292,0.07289036363,0.8885382414,0.9984384179,0.004508581478,0.89043051,0.05751746893,0.9991329312,0.4001824856,0.9485173821,0.9653641582,0.4313977063,0.8528499007,0.8826202154,0.8775723577,0.7092132568,0.6248854995
"@user @user @user @user Weirdly, some publications still print millions of paper copies every day!",1552107375200452614,140,2766,2022-07-27,-10.52270442,-13.50621951,0.000908595277,0.0002932763309,0.003705736483,0.0007841180195,0.0003108486999,0.01374742761,0.2654830515,0.1651483476,0.01588707231,0.01284404658,0.0003501500469,0.09741353989,0.889053762,0.009300556965,0.0001392907143,0.0005090517225,0.005700007081,0.001116630039,0.02411738411,0.3081268966,0.1866290867,0.8537744284,0.2696083188,0.769980669,0.005762374494,0.06774488091,0.915651679,0.0003485437483,0.4227296412,0.003348470433,0.9997673631,0.1454064399,0.04161579907,0.08413172513,0.05538277701,0.1136598215,0.9973836541,0.9927288294,0.03880008683,0.1758656204
"@user @user @user @user 99% of journalism is reading someone else’s story on the Internet, changing it up a little &amp; pressing send",1552106724366090246,546,6568,2022-07-27,-9.657897284,-12.14524296,0.008305846713,0.005755851045,0.1177093759,0.03244927898,8.92E-05,0.03205157816,0.03334573656,0.7443798184,0.00624342449,0.01757403463,0.0002495927911,0.06941457838,0.8655383587,0.01021132339,0.001604734687,0.1237676665,0.1525916755,0.02545662969,0.7863260508,0.03787628189,0.8319818974,0.9889615178,0.8540694118,0.9331386685,0.05100630596,0.8606559634,0.9998949766,0.002896732651,0.947958529,0.02728167735,0.9138570428,0.1571747512,0.299933821,0.9504337311,0.02828895114,0.8076597452,0.9971936345,0.9884482026,0.7062759995,0.5479178429
"@user @user @user Sickonolfi has zero journalistic integrity
https://t.co/gOjDQEOmwJ",1552101512544919553,553,5355,2022-07-27,-9.862075953,-12.13250393,0.0110393418,0.1323411018,0.0009026827174,0.5667715073,1.43E-05,0.01831908338,0.1475410312,0.699983716,0.01344568189,0.03347214684,3.11E-05,0.06142317131,0.928755641,0.0007384549244,2.27E-06,0.1634476483,0.02477425523,0.0007135093329,0.2589589059,0.03127875924,0.9801233411,0.7540370822,0.7815924287,0.107727915,0.1932477355,0.9952197671,0.9993396401,0.006537840236,0.6503946185,0.01558212657,0.9802336097,0.9736284018,0.8461112976,0.9942544103,0.01123967394,0.8761430383,0.9909635782,0.9989919066,0.4981309474,0.9030815363
Much harder to make friends than enemies. My skill at the latter is improving.,1552501701994758145,21865,278040,2022-07-28,-5.912847178,-8.455724982,0.0007980082883,0.006297485903,0.0103642093,0.000119269549,0.02566107176,0.6092296243,0.1843972504,0.633277595,0.0175236389,0.9417815208,0.2337076515,0.001178478939,0.01539093629,0.7570903301,0.01083782595,0.014525651,0.01526052784,0.6872081161,0.001446478534,0.5686589479,0.002888626186,0.672775209,0.2134601921,0.8767620921,0.01398313791,0.9557546377,0.9145792723,0.003728993004,0.5178569555,0.0009988715174,0.9832596779,0.005117029417,0.04544352368,0.4287919998,0.7144657969,0.3605786562,0.9983698726,0.1096063331,0.2443557382,0.0202180557
"@user We’re working super hard on 10.13, but it isn’t ready yet",1553035862224637955,251,5981,2022-07-29,-9.752441382,-12.9233315,0.001268540742,0.01248368435,0.001651522703,0.0003507114598,0.0003019949363,5.60E-05,0.9489246607,0.6698505282,7.57E-06,0.06553529948,0.03382143378,8.81E-05,0.001465851674,0.1670584977,7.70E-05,0.0005015496863,0.0108640613,0.0002721717465,0.0366233848,0.0174446106,0.2591936588,0.2284291536,0.4761884511,0.7225189209,0.0206792634,0.6422227025,0.985912025,0.0001307954808,0.9973695278,0.001483219443,0.9710586071,0.04048630223,0.02412419766,0.4936967194,0.4796559811,0.5399504304,0.3657810688,0.6018510461,0.01457684487,0.04634093493
@user Wikipedia is losing its objectivity @user,1553031114838745089,4793,64800,2022-07-29,-7.369723557,-9.97387264,0.0009330008179,0.01328294724,0.01522519626,0.6305568218,2.82E-05,0.7109090686,0.02402536012,0.09085936844,0.0174748674,0.0004315642,0.0003750443575,0.0001164052737,0.001442315872,0.0002441152465,2.51E-06,0.8115979433,0.3541513979,2.26E-05,0.01927506365,0.4592409432,0.9438149929,0.8733965755,0.9496667981,0.2759212554,0.02079835162,0.8003991246,0.9975605011,0.02703274973,0.9784871936,0.02630558424,0.9994060993,0.1532210708,0.6118990779,0.9963131547,0.008784138598,0.7301384807,0.9705406427,0.995895505,0.8879603744,0.9681138992
"I can’t say for sure that Starship will reach escape velocity, but my hubris certainly has",1553029208057810945,5754,98908,2022-07-29,-6.946839035,-9.791133895,0.003407081356,0.2509369552,0.0006004860625,0.9979383349,3.45E-08,1.21E-05,0.02434400283,0.05474825576,0.0001531921007,0.005802358035,0.02099490166,0.3368904293,0.9950469732,0.0004511989828,1.39E-06,0.1774029881,2.39E-05,3.74E-05,0.8159600496,9.13E-06,0.9834587574,0.9538222551,0.8516607285,0.1211259589,0.0007636506343,1,0.9997516274,2.67E-06,0.9736193419,0.004991293419,0.9999022484,0.9999983311,0.03739475459,0.5435569882,0.0544086583,0.1232201234,0.997970283,0.9999141693,0.1309432983,0.997638464
@user We should thank farmers more,1552815427335716864,2464,27492,2022-07-29,-8.227134107,-10.63924311,0.0004097578349,0.0009424126474,0.001350263483,0.006108756177,0.0001226430031,0.01336284634,0.536121726,0.5911366343,0.001295255381,0.06196307763,0.0003123554634,6.23E-05,0.0009258589125,0.0004293209931,3.07E-07,0.007136657834,0.003354332875,5.11E-06,0.01133879647,0.1408011466,0.2883366048,0.4822167456,0.904227972,0.7635211349,0.06402064115,0.2507000268,0.9895632863,0.02764076926,0.52644521,0.008595004678,0.9964693785,0.6628980041,0.8330234885,0.9907070398,0.002024151152,0.3737658858,0.787140131,0.9140419364,0.3546770513,0.4951441884
@user Products that bring joy are rare,1552814895883763713,1254,28004,2022-07-29,-8.208681803,-11.31469072,0.09418549389,0.01010964159,0.7877705097,0.5809878111,0.0002887415467,0.8670452237,0.03578547761,0.5137751698,0.9984077811,0.9943169951,0.004445543047,0.01778026484,0.1508915126,0.003566721221,0.001498806057,0.9363948703,0.5527306795,0.1999877989,0.9439668655,0.8659335375,0.04715464264,0.0004796939611,0.009999101982,0.2575067878,0.0001947457204,0.009423417971,0.9743006825,0.0001209196198,0.001478494029,0.0007377961301,0.6434652805,0.0001101564558,0.007514691446,0.411146462,0.005869877525,0.01833143458,0.04346707463,0.03009923734,0.0423277244,2.17E-05
@user Too early to say for sure,1552814538621419520,213,4369,2022-07-29,-10.06649501,-13.08749227,0.04190266132,0.1245712191,0.4372904301,0.004917493556,0.005379643291,0.04470511898,0.4968301356,0.5649468303,0.2011988163,0.1223045662,0.005602752324,0.0006783775752,0.0422914736,0.03366678581,0.0002032641205,0.8969116211,0.8780847788,1.84E-05,0.4030106962,0.1885580868,0.9611213207,0.7216002345,0.6502743363,0.9926723242,0.04743956402,0.9927426577,0.9991757274,0.003371444531,0.9498932362,0.05089322105,0.999881506,0.198160395,0.8470999599,0.953335762,0.9757395983,0.9435662627,0.9712136388,0.9396613836,0.8788075447,0.7032341957
@user Would be unwise to risk that it is not,1552814355099619328,700,19939,2022-07-29,-8.548351548,-11.8977041,0.03380482644,0.0324922502,0.5725553632,0.6803060174,0.008436698467,0.4682674706,0.3108054101,0.8180632591,0.3734250367,0.5169961452,0.02295966074,0.001657333574,0.02061505057,0.02520279959,0.0008387307171,0.3447591662,0.8752621412,0.001034320914,0.5939477682,0.3175738752,0.9973994493,0.9086908698,0.9602323174,0.9882544279,0.8283446431,0.9904136062,0.9996589422,0.01446009986,0.8902410865,0.238325417,0.9999092817,0.2246123254,0.8958910704,0.9706668854,0.9226866961,0.9789558649,0.9417208433,0.9785675406,0.8922804594,0.505017519
More Tesla commodity prices are trending down than up fwiw,1552814045354409985,2423,51993,2022-07-29,-7.589920066,-10.65602272,0.004146574531,0.00418782793,0.0002673678391,0.01854483597,0.0001064862299,0.00734312553,0.08211589605,0.9890719652,0.06119911745,1.01E-07,0.1541399956,0.0006417878321,0.001200047205,0.002825031057,0.0005843401304,0.0001801279432,0.002029828727,0.0004394259304,0.1791397333,0.1858644485,0.05579158291,0.375556767,0.03733481467,0.9138311148,0.04357145727,0.0006701448583,0.9820472002,8.95E-06,0.9996755123,0.002585395705,0.9854595065,0.0009174262523,0.001543306862,0.8641760349,0.003668474033,0.1073350012,0.0215533711,0.660772264,0.02384005487,0.04726774618
